"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjkzNjI4NjRlYzhiMGEzYTc1YWUzM2YzZWUwMzVhNDRiIiwiY3JvcCI6WzAsMTcsMTAwOCw1NjddLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","7.78","6.9","7.85","7.51","6.9","7.85","11.29","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","220026","220026","220026","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjQ5ZWZkODkwOWRlNzViYmVhOTlmZDI2MWFmMmNjMWIyIiwiY3JvcCI6WzAsMCwxNTk2LDg5OF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","8.04","7.69","9.95","8.56","7.69","9.95","13.42","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","322214","322214","322214","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjFlZDViMWE0OGVlZWZhMDI4NGE5NDIwNWY3YTY4NGViIiwiY3JvcCI6WzAsMTYyLDE2MDAsOTAwXSwiciI6MS43OCwibyI6Imdsb2JhbCJ9","8.17","10.45","7.33","8.65","7.33","10.45","12.43","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","337235","337235","337235","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImFhNTdlMzFiZWQyZTYxMzA0N2Q4NjdhZjdmYmU3ZDA0IiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","8.11","14.21","8.06","10.13","8.06","14.21","5.87","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","338053","338053","338053","200",""
"https://media.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6ImQyZTcxYmEzMmM4MzI5ZTlhOTI1ZWJhNzU2NWQ4MzU2IiwiZnAiOlswLjUxNDAyNSwwLjQ2OTMyNV0sInIiOjEuNTMsIm8iOiJnbG9iYWwifQ","10.84","11.93","9.81","10.86","9.81","11.93","45.3","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","18870","18870","18870","200",""
"https://media.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6IjY1ZWE3NjJlNWE2ODQwNGY0NDA4MWJkN2YxMDc4YmY5IiwiY3JvcCI6WzAsODMsMTYwMCw5MDBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","14.14","7.69","10.34","10.72","7.69","14.14","11.52","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","154600","154600","154600","200",""
"https://media.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6IjA0OGU0OGU1NzU0MjNlOTEzMzk5ZTgzMDQ3NzI0MjY4IiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","14.41","11.36","8.91","11.56","8.91","14.41","18.95","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","11391","11391","11391","200",""
"https://media.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6IjU3NDdjNmZiYTBkNmM0NGQyMmE0MzBiYjIxOWJiMmM2IiwiZnAiOlswLjUsMF0sInIiOjEuNTcsIm8iOiJnbG9iYWwifQ","10.74","10","10.56","10.43","10","10.74","47.95","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","220997","220997","220997","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImRjOGFlYTgyZmIzZWM5M2UzYzMwNmI1MmE4NGQwY2U2IiwiY3JvcCI6WzAsNjMsMTEyMSw2MzFdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","11.91","7.08","8.37","9.12","7.08","11.91","4.51","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","48880","48880","48880","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjVlZTlmMWY5MWI0MjVhM2QyNzVkNzNiM2Q0ZDllZDNhIiwiZnAiOlswLjUsMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","8.75","9.76","6.65","8.39","6.65","9.76","9.96","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","73649","73649","73649","200",""
