"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC85M2FhNTU3My01Mzg1LTRlZjYtYWQ4Zi1jYWRiYzEyZmVjMjAvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","5.64","5.27","5.82","5.58","5.27","5.82","2.14","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","1155","1155","1155","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC8xNTI1MjUzZS02YzIyLTQ2NDctOGE0Zi1kNDlhM2I3NDJlN2QvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","7.47","7.63","11.54","8.88","7.47","11.54","2.47","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","199","199","199","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC9hMGJmYTVjOC0wYmE3LTRlMGItODI0YS01M2VjZDA5OTJkOGUvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","6.32","4.86","6.29","5.82","4.86","6.32","1.76","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","598134","598134","598134","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC9kNzg0Y2JlNC02ODNiLTRkMWQtYjZmOC1lODg2ZjBmMmQwOWQvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","8.89","5.09","5.93","6.64","5.09","8.89","2.01","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","9373","9373","9373","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC9kNDk2ZDIxYS03MDhmLTQxMjQtYTc0MS01OTJjN2IxNTMzMjAvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","9.07","6.98","10.54","8.86","6.98","10.54","2.96","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","87389","87389","87389","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC8wZGUwY2IzMi04MmUzLTQyODgtOGIxYi04MWI4MDMyNWEzYmYvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","5.95","6.95","5.36","6.09","5.36","6.95","2.16","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","99972","99973","99973","200",""
"https://media.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6Ijk1M2JkZjM3MjNhMTQyZTliODA2MDdiYzc4OWEyNTdiIiwiY3JvcCI6WzE1MSwwLDQ2OCwzMTJdLCJyIjoxLjUsIm8iOiJkbiJ9","7.69","8.93","7.16","7.93","7.16","8.93","6","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","18274","18274","18274","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImYxNmZmYTQyYzViNjQ5NWQzMjczNzFiMTJiNjg2MGM0IiwiY3JvcCI6WzAsODQsMTYwMCw4OTldLCJyIjoxLjc4LCJvIjoiZG4ifQ","7.26","8.12","6.7","7.36","6.7","8.12","18.86","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","70059","70059","70059","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImJlZDE3YWQ4ZjE2NDUzMWM3OTVjOTFkYzNiM2RmMjczIiwiY3JvcCI6WzAsMCwxNjAwLDg5OV0sInIiOjEuNzgsIm8iOiJkbiJ9","8.63","11.31","7.51","9.15","7.51","11.31","6.24","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","33372","33373","33373","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjFlOGExMzBhYTcwNTM4NWI4OGRlYWQ4YzY2YzdmOTkzIiwiY3JvcCI6WzIzLDI2MCw4NzYsNTYxXSwiZnAiOlswLjUsMC41XSwiciI6MS4zMywibyI6ImRuIn0","9.17","7.06","6.15","7.46","6.15","9.17","11.31","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","1640","1640","1640","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImNhNDVlODM5OTQ5ZGU1Mjg2OGJlZTkxN2JiZTUzZmVjIiwiZnAiOlswLjUwNTYyNSwwLjI5MTExMV0sInIiOjEuNDcsIm8iOiJkbiJ9","6.89","6.58","8.41","7.29","6.58","8.41","9.85","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","1639","1639","1639","200",""
"https://media.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6IjI5NWE1NmZmNTU0NGM3MGU0YzUzMzU2MmQxNDFjYzg0IiwiY3JvcCI6WzAsMCwxNjAxLDEwNjddLCJyIjoxLjUsIm8iOiJkbiJ9","8.55","11.69","9.39","9.88","8.55","11.69","43.99","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","107190","107190","107190","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6Ijc0NzMzZjk4YjRkNTg4OTllYjRjMThiNGU5NjA0YzNjIiwiZnAiOlswLjMxMDYyNSwwLjM2MjY5OV0sInIiOjEuNjIsIm8iOiJkbiJ9","6.93","7.8","6.87","7.2","6.87","7.8","15.14","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","2495","2495","2495","200",""
"https://media.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6IjcyNGEwMDI1NGRhODE4NTk4NmM3ZThlMjAxZmZlZjg4IiwiY3JvcCI6WzAsMCwxNTk5LDEwNjZdLCJyIjoxLjUsIm8iOiJkbiJ9","7.98","7.62","7.65","7.75","7.62","7.98","17.32","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","20489","20489","20489","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjU1OThmMjRkOTEzYzgyYTAxZDg2ZGM4YWNmM2NhNDE3IiwiY3JvcCI6WzAsMjMsMTYwMCw4OTldLCJyIjoxLjc4LCJvIjoiZG4ifQ","7.7","7.72","6.97","7.46","6.97","7.72","4.67","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","20298","20298","20298","200",""
