"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://media-stage.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6IjBiYjU0YzU0ZTQyZTQxZjNmOTUyOTFmZTYxZjIxZWIwIiwiY3JvcCI6WzAsMjMsMTIwMCw2NzVdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","279.51","264.41","264.78","269.57","264.41","279.51","7.05","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","128","128","128","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6IjExOTg5MzJjNTRjMjViN2RlZGQxM2UwOTJmOTI1MjM0IiwiY3JvcCI6WzAsMCwxMjgwLDcyMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","309.52","305.54","305.24","306.77","305.24","309.52","15.06","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","131","131","131","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6IjEwOTdlMjQ3N2NmMTQ4MzA0N2M5Y2VlMTgxZGQ0OTU2IiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","342.28","326.3","320.52","329.7","320.52","342.28","15.63","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","131","132","132","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6IjJjMGY5MDliNzMxMGUzNGFkMmVjMWMwNTgwZDU3NThiIiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","276.15","268.64","267.78","270.86","267.78","276.15","7.33","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","133","133","133","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6ImJlNWVjNDYyNjVkYTA5ZTY2ZTgzNjQ3OTFmOTM4MWE1IiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","352.64","415.42","315.83","361.3","315.83","415.42","24.7","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","136","137","137","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6IjA0NjQyZWQ0NThhZDJhZTliODk3MTM5NDhkYWYzZWM4IiwiY3JvcCI6WzAsMTUyLDE2MDAsOTAwXSwiciI6MS43OCwibyI6Imdsb2JhbCJ9","322.31","336.53","354.73","337.86","322.31","354.73","28.53","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","133","133","133","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6IjU5NjljZDBiYmYwNzA0MjY1OTViYzMxNTI1ZmVlNDA3IiwiY3JvcCI6WzAsMTI1LDI0MDAsMTM1MF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","367.01","373.29","378.84","373.05","367.01","378.84","29.06","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","135","135","136","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6IjEyMDJmMjhlM2VjYzgwMzBiMzg3OWYyNmZkN2ZkMzJkIiwiZnAiOlswLjUwMjMzMywwLjQ1MzYyNV0sInIiOjEuNSwibyI6Imdsb2JhbCJ9","328.66","328.61","323.91","327.06","323.91","328.66","18.33","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","138","138","138","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjIyNTRjZTcwOWI0MGEyOTgzZWNiNjgwZWNjNjJlZTE5IiwiY3JvcCI6WzEsNzMsMTQyMSw3OTldLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","285.06","282.68","276.8","281.51","276.8","285.06","5.88","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","142","142","142","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImNiZDRkM2EwMTMxZTA2YzUwY2I1YTQxMWQ1Zjk2MjExIiwiY3JvcCI6WzAsMCwyNDAwLDEzNTBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","389.81","381.15","386.93","385.96","381.15","389.81","29.59","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","134","134","134","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjljNmE3NDYwOTdmODFhZTRhNjdiMjc2ZjQ5Y2YyYmE1IiwiY3JvcCI6WzAsMzksMTYwMCw5MDBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","276.59","272.18","276.92","275.23","272.18","276.92","7.78","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","142","143","143","200",""
