"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://image.dngroup.com/global/nhst/binary/7bfe727ae6bf1d33f6e2c5f8a3c82839?crop=2240%2C1600%2Cx160%2Cy0%2Csafe&width=650&format=auto&quality=80","437.91","70.01","125.99","211.3","70.01","437.91","36.69","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4857","4857","4857","200",""
"https://image.dngroup.com/global/nhst/binary/5458031657f68401b054087827366292?crop=2005%2C1128%2Cx0%2Cy52%2Csafe&width=350&format=auto&quality=80","461.13","66.49","54.97","194.2","54.97","461.13","7.52","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4857","4857","4857","200",""
"https://image.dngroup.com/global/nhst/binary/366c0ce7b9947fdcea5e9a738b4f019b?crop=1280%2C720%2Cx0%2Cy13%2Csafe&width=350&format=auto&quality=80","257.58","58.15","54.46","123.4","54.46","257.58","7.33","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","4794","4794","4794","200",""
"https://image.dngroup.com/global/nhst/binary/7869eda62d92414f58008a963941bbb7?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","320.46","68.92","64.4","151.26","64.4","320.46","10.01","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4859","4859","4859","200",""
"https://image.dngroup.com/global/nhst/binary/3adbc15623867b74b7513c4e23d7e0c8?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","443.86","87.16","54.6","195.21","54.6","443.86","10.72","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4859","4859","4859","200",""
"https://image.dngroup.com/global/nhst/binary/7133f946e285f4cb30a74cc407cc697c?crop=2000%2C1125%2Cx0%2Cy33%2Csafe&width=450&format=auto&quality=80","368.38","65.53","54.18","162.7","54.18","368.38","17.04","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","677","677","677","200",""
"https://image.dngroup.com/global/nhst/binary/741154736654f4f2aaec9996b3313d87?crop=2048%2C1152%2Cx0%2Cy177%2Csafe&width=450&format=auto&quality=80","541.04","57.7","55.24","217.99","55.24","541.04","19.54","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","3291","3291","3291","200",""
"https://image.dngroup.com/global/nhst/binary/acf93afbd9f8b560a8a2f5d92b17d7a6?crop=2400%2C1350%2Cx0%2Cy214%2Csafe&width=450&format=auto&quality=80","390.93","55.68","55.37","167.33","55.37","390.93","10.64","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4854","4854","4854","200",""
"https://image.dngroup.com/global/nhst/binary/fa79b164d5dec66edc5616e68f3bcf8d?crop=2400%2C1599%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","409.26","58.34","59.08","175.56","58.34","409.26","41.61","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","3106","3106","3106","200",""
"https://image.dngroup.com/global/nhst/binary/c2385a8a6b6e5c31375639a78c22a377?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","312.1","57.52","56.51","142.04","56.51","312.1","15.8","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4800","4800","4800","200",""
"https://image.dngroup.com/global/nhst/binary/9721fb0fd39907a1bec455a344aaf696?crop=2400%2C1350%2Cx0%2Cy123%2Csafe&width=350&format=auto&quality=80","568.04","55.34","55.55","226.31","55.34","568.04","12.14","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4191","4191","4191","200",""
"https://image.dngroup.com/global/nhst/binary/cac025f16cbada61ca92f6539d53dff8?crop=2400%2C1350%2Cx0%2Cy71%2Csafe&width=350&format=auto&quality=80","254.5","60.74","58.91","124.72","58.91","254.5","15.14","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","3295","3295","3295","200",""
"https://image.dngroup.com/global/nhst/binary/7cd62655fecbffc6e869bbbe0f0ed764?crop=2400%2C1350%2Cx0%2Cy124%2Csafe&width=350&format=auto&quality=80","395.46","141.24","59.22","198.64","59.22","395.46","15.02","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","3141","3141","3141","200",""
"https://image.dngroup.com/global/nhst/binary/3ad40d09e79ebd5ac60abab38cd08993?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","487.1","81.9","57.36","208.79","57.36","487.1","19.44","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","2982","2982","2982","200",""
"https://image.dngroup.com/global/nhst/binary/8053ba1eb77d490822732e342908b8cf?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","388.92","95.68","57.93","180.84","57.93","388.92","20.72","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4236","4236","4236","200",""
"https://image.dngroup.com/global/nhst/binary/e5d2e536822ee972720300457a34ab1b?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","397.54","90.21","83.33","190.36","83.33","397.54","15.53","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","4860","4860","4860","200",""
