"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://image.dngroup.com/global/nhst/binary/f49c482927ae29f7181fb1975a8e2f4f?crop=1600%2C900%2Cx0%2Cy47%2Csafe&width=350&format=auto&quality=80","147.06","7.42","7.32","53.93","7.32","147.06","6.03","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24821","24821","24821","200",""
"https://image.dngroup.com/global/nhst/binary/2c0f909b7310e34ad2ec1c0580d5758b?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","146.72","8.17","8.36","54.42","8.17","146.72","4.95","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24785","24785","24785","200",""
"https://image.dngroup.com/global/nhst/binary/1198932c54c25b7dedd13e092f925234?crop=1280%2C720%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","99.79","8.91","8.17","38.96","8.17","99.79","13.78","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24785","24785","24785","200",""
"https://image.dngroup.com/global/nhst/binary/e2637c0f7cb4ec29b788cd213eccba84?crop=1600%2C900%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","201.64","9.64","7.88","73.05","7.88","201.64","6.98","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24786","24786","24786","200",""
"https://image.dngroup.com/global/nhst/binary/5969cd0bbf070426595bc31525fee407?crop=2400%2C1350%2Cx0%2Cy125%2Csafe&width=450&format=auto&quality=80","558.3","9","7.39","191.56","7.39","558.3","15.81","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24786","24786","24786","200",""
"https://image.dngroup.com/global/nhst/binary/58c8d1ebb4f244d610f0e2f13285aa0d?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","199.33","9.18","7.92","72.14","7.92","199.33","16.35","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24787","24787","24787","200",""
"https://image.dngroup.com/global/nhst/binary/cbd4d3a0131e06c50cb5a411d5f96211?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","330.08","29.78","12.55","124.14","12.55","330.08","89.28","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24787","24787","24787","200",""
"https://image.dngroup.com/global/nhst/binary/7bfe727ae6bf1d33f6e2c5f8a3c82839?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","188.59","10.39","8.16","69.05","8.16","188.59","12.91","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24788","24788","24788","200",""
"https://image.dngroup.com/global/nhst/binary/c694353a788103c32baa31782a2f4eaf?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","163.97","10.28","7.95","60.73","7.95","163.97","28.75","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24788","24788","24788","200",""
"https://image.dngroup.com/global/nhst/binary/94eac982eb5f6dac57b584dd0d72cd49?crop=1600%2C900%2Cx0%2Cy166%2Csafe&width=450&format=auto&quality=80","117.6","7.9","8.75","44.75","7.9","117.6","6.21","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24790","24790","24790","200",""
"https://image.dngroup.com/global/nhst/binary/2c43ef282afa0a3ad1fe5a01dd1fc3a3?crop=1600%2C1066%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","153.16","8.99","12.75","58.3","8.99","153.16","16.47","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24789","24789","24789","200",""
"https://image.dngroup.com/global/nhst/binary/4c0c5b68997c780943af03e97b51fb43?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","211.1","6.96","9.12","75.73","6.96","211.1","6.47","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24789","24789","24789","200",""
"https://image.dngroup.com/global/nhst/binary/c215c81ecb713a5f8627e1168d8c8318?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","216.58","8.28","15.92","80.26","8.28","216.58","7.18","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24789","24789","24789","200",""
"https://image.dngroup.com/global/nhst/binary/3adbc15623867b74b7513c4e23d7e0c8?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","207.54","10.35","7.71","75.2","7.71","207.54","6.17","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24789","24789","24789","200",""
"https://image.dngroup.com/global/nhst/binary/0825a1b8c12999c6659b4b813e726a92?crop=1200%2C675%2Cx0%2Cy29%2Csafe&width=350&format=auto&quality=80","109.48","9.92","9.14","42.85","9.14","109.48","8.51","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24790","24790","24790","200",""
"https://image.dngroup.com/global/nhst/binary/a667508b001d9e1cbe9ffe7946699e2e?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","235.1","8.62","7.79","83.84","7.79","235.1","9.28","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24790","24790","24790","200",""
"https://image.dngroup.com/global/nhst/binary/ec46f575eade3c97634c872561ecea2a?crop=2400%2C1350%2Cx0%2Cy15%2Csafe&width=450&format=auto&quality=80","185.81","8.13","9.2","67.71","8.13","185.81","7","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24791","24791","24791","200",""
"https://image.dngroup.com/global/nhst/binary/8c24f7adc4d633495fae95c71214b98c?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","238.7","9.14","11.79","86.54","9.14","238.7","8.87","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","23221","23221","23221","200",""
"https://image.dngroup.com/global/nhst/binary/db798f5875846436559b09a768105d3b?crop=2400%2C1599%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","391.34","10.89","8.43","136.89","8.43","391.34","21.71","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","23222","23222","23222","200",""
"https://image.dngroup.com/global/nhst/binary/1226d95a60fc681c2ced6763e76b0ea8?crop=2400%2C1350%2Cx0%2Cy89%2Csafe&width=350&format=auto&quality=80","189.18","9.18","7.73","68.7","7.73","189.18","4.12","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","20775","20775","20775","200",""
"https://image.dngroup.com/global/nhst/binary/2981d846b118e369a88e4197d7bdc8db?crop=2048%2C1152%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","285.57","10.11","7.11","100.93","7.11","285.57","13.76","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","20775","20775","20775","200",""
"https://image.dngroup.com/global/nhst/binary/edeaac92c44173d0e047a6add21081df?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","173.65","14","8.94","65.53","8.94","173.65","7.88","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24785","24785","24785","200",""
"https://image.dngroup.com/global/nhst/binary/0bb54c54e42e41f3f95291fe61f21eb0?crop=1200%2C675%2Cx0%2Cy23%2Csafe&width=450&format=auto&quality=80","107.77","9.42","11.84","43.01","9.42","107.77","14.2","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24797","24797","24797","200",""
"https://image.dngroup.com/global/nhst/binary/bb38b33f5145e006de6f05761a45cd9d?crop=2400%2C1350%2Cx0%2Cy124%2Csafe&width=450&format=auto&quality=80","238.65","8.28","7.24","84.72","7.24","238.65","6.5","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","22707","22707","22707","200",""
"https://image.dngroup.com/global/nhst/binary/ef445a71a6b9086b32dde097a96f5534?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","215.01","9.31","8.45","77.59","8.45","215.01","10.47","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","24795","24795","24795","200",""
